zone,carbon_intensity_avg,datetime,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod
DE,283.0,2024-07-19T15:00:00.000Z,2024-07-19T14:50:36.838Z,2024-07-16T15:47:58.737Z,lifecycle,True,FORECASTS_HIERARCHY
DE,391.0,2024-07-19T16:00:00.000Z,2024-07-20T13:47:51.204Z,2024-07-16T16:50:25.166Z,lifecycle,False,
DE,453.0,2024-07-19T17:00:00.000Z,2024-07-20T13:47:51.204Z,2024-07-16T17:50:29.327Z,lifecycle,False,
DE,482.0,2024-07-19T18:00:00.000Z,2024-07-20T13:47:51.204Z,2024-07-16T18:50:16.044Z,lifecycle,False,
DE,496.0,2024-07-19T19:00:00.000Z,2024-07-20T13:47:19.608Z,2024-07-16T19:49:53.088Z,lifecycle,False,
DE,500.0,2024-07-19T20:00:00.000Z,2024-07-20T13:47:51.204Z,2024-07-16T20:47:31.986Z,lifecycle,False,
DE,493.0,2024-07-19T21:00:00.000Z,2024-07-20T13:47:44.509Z,2024-07-16T21:47:19.231Z,lifecycle,False,
DE,463.0,2024-07-19T22:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-16T22:47:29.298Z,lifecycle,False,
DE,433.0,2024-07-19T23:00:00.000Z,2024-07-20T06:47:40.529Z,2024-07-16T23:47:02.574Z,lifecycle,False,
DE,400.0,2024-07-20T00:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T00:49:30.280Z,lifecycle,False,
DE,392.0,2024-07-20T01:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T01:49:42.085Z,lifecycle,False,
DE,392.0,2024-07-20T02:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T02:49:31.090Z,lifecycle,False,
DE,386.0,2024-07-20T03:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T03:48:23.361Z,lifecycle,False,
DE,371.0,2024-07-20T04:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T04:49:21.194Z,lifecycle,False,
DE,332.0,2024-07-20T05:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T05:48:25.496Z,lifecycle,False,
DE,253.0,2024-07-20T06:00:00.000Z,2024-07-20T09:47:44.437Z,2024-07-17T06:49:10.011Z,lifecycle,False,
DE,202.0,2024-07-20T07:00:00.000Z,2024-07-20T10:49:53.284Z,2024-07-17T07:47:16.151Z,lifecycle,False,
DE,167.0,2024-07-20T08:00:00.000Z,2024-07-20T11:52:55.656Z,2024-07-17T08:48:14.317Z,lifecycle,False,
DE,153.0,2024-07-20T09:00:00.000Z,2024-07-20T12:52:35.042Z,2024-07-17T09:47:53.992Z,lifecycle,False,
DE,148.0,2024-07-20T10:00:00.000Z,2024-07-20T13:47:19.608Z,2024-07-17T10:46:24.422Z,lifecycle,False,
DE,149.0,2024-07-20T11:00:00.000Z,2024-07-20T14:45:47.678Z,2024-07-17T11:48:22.451Z,lifecycle,False,
DE,154.0,2024-07-20T12:00:00.000Z,2024-07-20T14:45:47.678Z,2024-07-17T12:49:54.937Z,lifecycle,False,
DE,161.0,2024-07-20T13:00:00.000Z,2024-07-20T14:46:09.630Z,2024-07-17T13:48:55.372Z,lifecycle,False,
DE,170.0,2024-07-20T14:00:00.000Z,2024-07-20T14:47:25.946Z,2024-07-17T14:50:17.307Z,lifecycle,True,FORECASTS_HIERARCHY
DE,190.0,2024-07-20T15:00:00.000Z,2024-07-20T14:46:09.630Z,2024-07-17T15:46:58.425Z,lifecycle,True,FORECASTS_HIERARCHY
DE,273.0,2024-07-20T16:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T16:53:09.896Z,lifecycle,False,
DE,337.0,2024-07-20T17:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T17:49:18.731Z,lifecycle,False,
DE,360.0,2024-07-20T18:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T18:50:48.140Z,lifecycle,False,
DE,361.0,2024-07-20T19:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T19:48:21.699Z,lifecycle,False,
DE,345.0,2024-07-20T20:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T20:48:36.396Z,lifecycle,False,
DE,314.0,2024-07-20T21:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T21:47:58.525Z,lifecycle,False,
DE,292.0,2024-07-20T22:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T22:48:58.833Z,lifecycle,False,
DE,283.0,2024-07-20T23:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-17T23:46:44.987Z,lifecycle,False,
DE,295.0,2024-07-21T00:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T00:46:50.218Z,lifecycle,False,
DE,309.0,2024-07-21T01:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T01:50:36.717Z,lifecycle,False,
DE,328.0,2024-07-21T02:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T02:48:32.797Z,lifecycle,False,
DE,334.0,2024-07-21T03:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T03:46:56.845Z,lifecycle,False,
DE,317.0,2024-07-21T04:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T04:50:58.270Z,lifecycle,False,
DE,256.0,2024-07-21T05:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T05:49:08.508Z,lifecycle,False,
DE,218.0,2024-07-21T06:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T06:47:27.351Z,lifecycle,False,
DE,189.0,2024-07-21T07:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T07:49:45.314Z,lifecycle,False,
DE,174.0,2024-07-21T08:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T08:50:18.391Z,lifecycle,False,
DE,167.0,2024-07-21T09:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T09:49:32.758Z,lifecycle,False,
DE,168.0,2024-07-21T10:00:00.000Z,2024-07-21T13:49:07.428Z,2024-07-18T10:50:02.312Z,lifecycle,False,
DE,169.0,2024-07-21T11:00:00.000Z,2024-07-21T14:47:31.018Z,2024-07-18T11:48:27.454Z,lifecycle,False,
DE,175.0,2024-07-21T12:00:00.000Z,2024-07-21T14:47:31.018Z,2024-07-18T12:49:45.771Z,lifecycle,False,
DE,188.0,2024-07-21T13:00:00.000Z,2024-07-21T14:47:31.018Z,2024-07-18T13:50:47.325Z,lifecycle,False,
DE,203.0,2024-07-21T14:00:00.000Z,2024-07-21T14:47:41.195Z,2024-07-18T14:49:14.260Z,lifecycle,True,FORECASTS_HIERARCHY
DE,229.0,2024-07-21T15:00:00.000Z,2024-07-21T14:47:06.444Z,2024-07-18T15:49:22.839Z,lifecycle,True,FORECASTS_HIERARCHY
DE,327.0,2024-07-21T16:00:00.000Z,2024-07-22T13:50:27.560Z,2024-07-18T16:49:49.030Z,lifecycle,False,
DE,375.0,2024-07-21T17:00:00.000Z,2024-07-22T13:49:33.667Z,2024-07-18T17:50:13.418Z,lifecycle,False,
DE,409.0,2024-07-21T18:00:00.000Z,2024-07-22T13:50:27.560Z,2024-07-18T18:48:25.329Z,lifecycle,False,
DE,426.0,2024-07-21T19:00:00.000Z,2024-07-22T13:50:27.560Z,2024-07-18T19:49:08.050Z,lifecycle,False,
DE,426.0,2024-07-21T20:00:00.000Z,2024-07-22T13:50:27.560Z,2024-07-18T20:49:44.686Z,lifecycle,False,
DE,416.0,2024-07-21T21:00:00.000Z,2024-07-22T13:49:33.667Z,2024-07-18T21:45:29.704Z,lifecycle,False,
DE,412.0,2024-07-21T22:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-18T22:45:24.266Z,lifecycle,False,
DE,416.0,2024-07-21T23:00:00.000Z,2024-07-22T11:46:55.216Z,2024-07-18T23:49:54.898Z,lifecycle,False,
DE,407.0,2024-07-22T00:00:00.000Z,2024-07-22T14:49:34.787Z,2024-07-19T00:48:33.232Z,lifecycle,False,
DE,400.0,2024-07-22T01:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T01:49:05.197Z,lifecycle,False,
DE,390.0,2024-07-22T02:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T02:48:55.504Z,lifecycle,False,
DE,380.0,2024-07-22T03:00:00.000Z,2024-07-22T14:49:34.787Z,2024-07-19T03:49:36.043Z,lifecycle,False,
DE,369.0,2024-07-22T04:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T04:47:21.224Z,lifecycle,False,
DE,352.0,2024-07-22T05:00:00.000Z,2024-07-22T11:47:24.807Z,2024-07-19T05:48:48.436Z,lifecycle,False,
DE,316.0,2024-07-22T06:00:00.000Z,2024-07-22T11:46:55.216Z,2024-07-19T06:48:06.846Z,lifecycle,False,
DE,250.0,2024-07-22T07:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T07:50:36.571Z,lifecycle,False,
DE,193.0,2024-07-22T08:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T08:49:02.847Z,lifecycle,False,
DE,174.0,2024-07-22T09:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T09:52:25.687Z,lifecycle,False,
DE,165.0,2024-07-22T10:00:00.000Z,2024-07-22T14:49:34.787Z,2024-07-19T10:48:14.606Z,lifecycle,False,
DE,165.0,2024-07-22T11:00:00.000Z,2024-07-22T14:49:34.787Z,2024-07-19T11:50:31.613Z,lifecycle,False,
DE,163.0,2024-07-22T12:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T12:47:55.470Z,lifecycle,False,
DE,169.0,2024-07-22T13:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T13:50:30.774Z,lifecycle,False,
DE,178.0,2024-07-22T14:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T14:50:36.838Z,lifecycle,True,FORECASTS_HIERARCHY
DE,226.0,2024-07-22T15:00:00.000Z,2024-07-22T14:49:58.299Z,2024-07-19T15:45:54.536Z,lifecycle,True,FORECASTS_HIERARCHY
DE,291.0,2024-07-22T16:00:00.000Z,2024-07-23T14:48:57.053Z,2024-07-19T16:49:33.541Z,lifecycle,False,
DE,390.0,2024-07-22T17:00:00.000Z,2024-07-23T14:48:57.053Z,2024-07-19T17:49:48.868Z,lifecycle,False,
DE,449.0,2024-07-22T18:00:00.000Z,2024-07-23T14:49:19.000Z,2024-07-19T18:48:08.525Z,lifecycle,False,
DE,475.0,2024-07-22T19:00:00.000Z,2024-07-23T14:48:15.909Z,2024-07-19T19:49:37.909Z,lifecycle,False,
DE,469.0,2024-07-22T20:00:00.000Z,2024-07-23T14:49:19.000Z,2024-07-19T20:48:45.129Z,lifecycle,False,
DE,440.0,2024-07-22T21:00:00.000Z,2024-07-23T14:49:19.000Z,2024-07-19T21:51:03.812Z,lifecycle,False,
DE,412.0,2024-07-22T22:00:00.000Z,2024-07-23T06:51:04.396Z,2024-07-19T22:46:47.699Z,lifecycle,False,
DE,400.0,2024-07-22T23:00:00.000Z,2024-07-23T14:49:08.033Z,2024-07-19T23:47:05.997Z,lifecycle,False,
DE,399.0,2024-07-23T00:00:00.000Z,2024-07-23T06:51:31.155Z,2024-07-20T00:48:46.716Z,lifecycle,False,
DE,401.0,2024-07-23T01:00:00.000Z,2024-07-23T08:49:18.537Z,2024-07-20T01:49:16.106Z,lifecycle,False,
DE,409.0,2024-07-23T02:00:00.000Z,2024-07-23T08:48:57.644Z,2024-07-20T02:47:36.874Z,lifecycle,False,
DE,411.0,2024-07-23T03:00:00.000Z,2024-07-23T08:49:18.537Z,2024-07-20T03:46:26.726Z,lifecycle,False,
DE,393.0,2024-07-23T04:00:00.000Z,2024-07-23T09:49:53.646Z,2024-07-20T04:47:41.894Z,lifecycle,False,
DE,378.0,2024-07-23T05:00:00.000Z,2024-07-23T10:49:50.032Z,2024-07-20T05:49:03.334Z,lifecycle,False,
DE,359.0,2024-07-23T06:00:00.000Z,2024-07-23T09:49:53.646Z,2024-07-20T06:47:40.529Z,lifecycle,False,
DE,316.0,2024-07-23T07:00:00.000Z,2024-07-23T10:49:50.032Z,2024-07-20T07:50:43.746Z,lifecycle,False,
DE,251.0,2024-07-23T08:00:00.000Z,2024-07-23T11:50:36.267Z,2024-07-20T08:51:04.457Z,lifecycle,False,
DE,210.0,2024-07-23T09:00:00.000Z,2024-07-23T12:49:46.251Z,2024-07-20T09:47:44.437Z,lifecycle,False,
DE,198.0,2024-07-23T10:00:00.000Z,2024-07-23T13:51:53.408Z,2024-07-20T10:49:45.596Z,lifecycle,False,
DE,186.0,2024-07-23T11:00:00.000Z,2024-07-23T14:48:57.053Z,2024-07-20T11:52:55.656Z,lifecycle,False,
DE,183.0,2024-07-23T12:00:00.000Z,2024-07-23T14:48:15.909Z,2024-07-20T12:53:26.575Z,lifecycle,False,
DE,188.0,2024-07-23T13:00:00.000Z,2024-07-23T14:49:19.000Z,2024-07-20T13:47:44.509Z,lifecycle,False,
DE,209.0,2024-07-23T14:00:00.000Z,2024-07-23T14:49:19.000Z,2024-07-20T14:46:09.630Z,lifecycle,True,FORECASTS_HIERARCHY
DE,262.0,2024-07-23T15:00:00.000Z,2024-07-23T14:48:15.909Z,2024-07-20T15:50:21.039Z,lifecycle,True,FORECASTS_HIERARCHY
DE,360.0,2024-07-23T16:00:00.000Z,2024-07-24T09:55:18.681Z,2024-07-20T16:49:42.366Z,lifecycle,False,
DE,404.0,2024-07-23T17:00:00.000Z,2024-07-24T13:51:27.263Z,2024-07-20T17:46:39.673Z,lifecycle,False,
DE,431.0,2024-07-23T18:00:00.000Z,2024-07-24T13:51:27.263Z,2024-07-20T18:48:56.392Z,lifecycle,False,
DE,452.0,2024-07-23T19:00:00.000Z,2024-07-24T13:51:27.263Z,2024-07-20T19:46:40.660Z,lifecycle,False,
DE,469.0,2024-07-23T20:00:00.000Z,2024-07-24T13:51:35.710Z,2024-07-20T20:48:36.200Z,lifecycle,False,
DE,467.0,2024-07-23T21:00:00.000Z,2024-07-24T13:51:27.263Z,2024-07-20T21:50:04.832Z,lifecycle,False,
DE,430.0,2024-07-23T22:00:00.000Z,2024-07-24T12:46:24.271Z,2024-07-20T22:48:55.823Z,lifecycle,False,
DE,413.0,2024-07-23T23:00:00.000Z,2024-07-24T06:46:43.604Z,2024-07-20T23:49:35.175Z,lifecycle,False,
DE,404.0,2024-07-24T00:00:00.000Z,2024-07-24T06:46:48.942Z,2024-07-21T00:46:51.752Z,lifecycle,False,
DE,399.0,2024-07-24T01:00:00.000Z,2024-07-24T08:50:03.337Z,2024-07-21T01:48:49.405Z,lifecycle,False,
DE,405.0,2024-07-24T02:00:00.000Z,2024-07-24T08:50:03.337Z,2024-07-21T02:48:24.809Z,lifecycle,False,
DE,416.0,2024-07-24T03:00:00.000Z,2024-07-24T08:50:04.752Z,2024-07-21T03:47:41.843Z,lifecycle,False,
DE,420.0,2024-07-24T04:00:00.000Z,2024-07-24T09:55:47.947Z,2024-07-21T04:47:59.167Z,lifecycle,False,
DE,413.0,2024-07-24T05:00:00.000Z,2024-07-24T09:55:18.681Z,2024-07-21T05:48:15.072Z,lifecycle,False,
DE,383.0,2024-07-24T06:00:00.000Z,2024-07-24T09:55:18.681Z,2024-07-21T06:51:30.050Z,lifecycle,False,
DE,335.0,2024-07-24T07:00:00.000Z,2024-07-24T10:48:11.142Z,2024-07-21T07:49:15.483Z,lifecycle,False,
DE,276.0,2024-07-24T08:00:00.000Z,2024-07-24T11:50:37.195Z,2024-07-21T08:46:45.551Z,lifecycle,False,
DE,225.0,2024-07-24T09:00:00.000Z,2024-07-24T12:46:24.271Z,2024-07-21T09:45:30.515Z,lifecycle,False,
DE,190.0,2024-07-24T10:00:00.000Z,2024-07-24T13:51:35.710Z,2024-07-21T10:50:35.694Z,lifecycle,False,
DE,173.0,2024-07-24T11:00:00.000Z,2024-07-24T14:49:15.093Z,2024-07-21T11:49:14.086Z,lifecycle,False,
DE,169.0,2024-07-24T12:00:00.000Z,2024-07-24T14:49:15.093Z,2024-07-21T12:51:26.071Z,lifecycle,False,
DE,169.0,2024-07-24T13:00:00.000Z,2024-07-24T14:49:06.493Z,2024-07-21T13:49:07.428Z,lifecycle,False,
DE,182.0,2024-07-24T14:00:00.000Z,2024-07-24T14:49:15.093Z,2024-07-21T14:47:31.018Z,lifecycle,True,FORECASTS_HIERARCHY
DE,227.0,2024-07-24T15:00:00.000Z,2024-07-24T14:49:45.837Z,2024-07-21T15:47:36.781Z,lifecycle,True,FORECASTS_HIERARCHY
DE,300.0,2024-07-24T16:00:00.000Z,2024-07-25T13:48:32.844Z,2024-07-21T16:48:28.986Z,lifecycle,False,
DE,397.0,2024-07-24T17:00:00.000Z,2024-07-25T13:48:32.844Z,2024-07-21T17:48:36.137Z,lifecycle,False,
DE,457.0,2024-07-24T18:00:00.000Z,2024-07-25T13:48:55.709Z,2024-07-21T18:47:49.860Z,lifecycle,False,
DE,483.0,2024-07-24T19:00:00.000Z,2024-07-25T13:48:32.844Z,2024-07-21T19:49:17.741Z,lifecycle,False,
DE,496.0,2024-07-24T20:00:00.000Z,2024-07-25T13:48:32.844Z,2024-07-21T20:50:04.670Z,lifecycle,False,
DE,497.0,2024-07-24T21:00:00.000Z,2024-07-25T13:48:55.709Z,2024-07-21T21:49:38.356Z,lifecycle,False,
DE,498.0,2024-07-24T22:00:00.000Z,2024-07-25T10:50:45.061Z,2024-07-21T22:46:41.228Z,lifecycle,False,
DE,514.0,2024-07-24T23:00:00.000Z,2024-07-25T10:50:08.263Z,2024-07-21T23:45:33.005Z,lifecycle,False,
DE,517.0,2024-07-25T00:00:00.000Z,2024-07-25T10:50:45.061Z,2024-07-22T00:49:26.484Z,lifecycle,False,
DE,510.0,2024-07-25T01:00:00.000Z,2024-07-25T10:50:50.340Z,2024-07-22T01:47:37.817Z,lifecycle,False,
DE,518.0,2024-07-25T02:00:00.000Z,2024-07-25T10:50:08.263Z,2024-07-22T02:46:03.301Z,lifecycle,False,
DE,507.0,2024-07-25T03:00:00.000Z,2024-07-25T10:51:14.751Z,2024-07-22T03:49:41.002Z,lifecycle,False,
DE,479.0,2024-07-25T04:00:00.000Z,2024-07-25T10:50:50.340Z,2024-07-22T04:48:56.106Z,lifecycle,False,
DE,420.0,2024-07-25T05:00:00.000Z,2024-07-25T10:50:45.061Z,2024-07-22T05:48:28.625Z,lifecycle,False,
DE,349.0,2024-07-25T06:00:00.000Z,2024-07-25T10:50:50.340Z,2024-07-22T06:49:20.262Z,lifecycle,False,
DE,265.0,2024-07-25T07:00:00.000Z,2024-07-25T10:50:45.061Z,2024-07-22T07:49:08.536Z,lifecycle,False,
DE,203.0,2024-07-25T08:00:00.000Z,2024-07-25T12:09:51.107Z,2024-07-22T08:50:27.686Z,lifecycle,False,
DE,185.0,2024-07-25T09:00:00.000Z,2024-07-25T12:47:16.263Z,2024-07-22T09:51:03.376Z,lifecycle,False,
DE,179.0,2024-07-25T10:00:00.000Z,2024-07-25T13:48:55.709Z,2024-07-22T10:49:44.165Z,lifecycle,False,
DE,178.0,2024-07-25T11:00:00.000Z,2024-07-25T14:48:25.151Z,2024-07-22T11:46:55.216Z,lifecycle,False,
DE,183.0,2024-07-25T12:00:00.000Z,2024-07-25T14:47:09.651Z,2024-07-22T12:49:12.503Z,lifecycle,False,
DE,187.0,2024-07-25T13:00:00.000Z,2024-07-25T14:47:09.651Z,2024-07-22T13:50:27.560Z,lifecycle,False,
DE,220.0,2024-07-25T14:00:00.000Z,2024-07-25T14:48:25.151Z,2024-07-22T14:49:58.299Z,lifecycle,True,FORECASTS_HIERARCHY
DE,290.0,2024-07-25T15:00:00.000Z,2024-07-25T14:48:25.151Z,2024-07-22T15:47:32.398Z,lifecycle,True,FORECASTS_HIERARCHY
DE,387.0,2024-07-25T16:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-22T16:48:51.860Z,lifecycle,False,
DE,437.0,2024-07-25T17:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-22T17:49:47.299Z,lifecycle,False,
DE,462.0,2024-07-25T18:00:00.000Z,2024-07-26T14:46:25.344Z,2024-07-22T18:48:44.975Z,lifecycle,False,
DE,463.0,2024-07-25T19:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-22T19:49:04.735Z,lifecycle,False,
DE,460.0,2024-07-25T20:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-22T20:47:50.433Z,lifecycle,False,
DE,441.0,2024-07-25T21:00:00.000Z,2024-07-26T14:46:25.344Z,2024-07-22T21:47:03.809Z,lifecycle,False,
DE,412.0,2024-07-25T22:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-22T22:49:33.594Z,lifecycle,False,
DE,381.0,2024-07-25T23:00:00.000Z,2024-07-26T14:46:25.344Z,2024-07-22T23:46:48.327Z,lifecycle,False,
DE,377.0,2024-07-26T00:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T00:46:52.238Z,lifecycle,False,
DE,381.0,2024-07-26T01:00:00.000Z,2024-07-26T14:46:25.344Z,2024-07-23T01:47:26.993Z,lifecycle,False,
DE,379.0,2024-07-26T02:00:00.000Z,2024-07-26T14:46:25.344Z,2024-07-23T02:48:42.899Z,lifecycle,False,
DE,378.0,2024-07-26T03:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T03:47:47.307Z,lifecycle,False,
DE,385.0,2024-07-26T04:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T04:48:20.596Z,lifecycle,False,
DE,375.0,2024-07-26T05:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T05:47:15.754Z,lifecycle,False,
DE,352.0,2024-07-26T06:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T06:51:31.155Z,lifecycle,False,
DE,311.0,2024-07-26T07:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T07:49:47.690Z,lifecycle,False,
DE,277.0,2024-07-26T08:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T08:49:18.537Z,lifecycle,False,
DE,260.0,2024-07-26T09:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T09:49:01.721Z,lifecycle,True,FORECASTS_HIERARCHY
DE,241.0,2024-07-26T10:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T10:49:50.032Z,lifecycle,False,
DE,218.0,2024-07-26T11:00:00.000Z,2024-07-26T14:46:25.344Z,2024-07-23T11:49:57.505Z,lifecycle,False,
DE,207.0,2024-07-26T12:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T12:49:26.066Z,lifecycle,False,
DE,205.0,2024-07-26T13:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T13:51:07.981Z,lifecycle,True,FORECASTS_HIERARCHY
DE,236.0,2024-07-26T14:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T14:49:19.000Z,lifecycle,True,FORECASTS_HIERARCHY
DE,299.0,2024-07-26T15:00:00.000Z,2024-07-26T14:47:15.755Z,2024-07-23T15:49:16.414Z,lifecycle,True,FORECASTS_HIERARCHY
DE,345.0,2024-07-26T16:00:00.000Z,2024-07-27T13:47:04.564Z,2024-07-23T16:49:37.860Z,lifecycle,True,FORECASTS_HIERARCHY
DE,423.0,2024-07-26T17:00:00.000Z,2024-07-27T13:46:43.257Z,2024-07-23T17:47:00.915Z,lifecycle,True,FORECASTS_HIERARCHY
DE,483.0,2024-07-26T18:00:00.000Z,2024-07-27T13:47:04.564Z,2024-07-23T18:50:55.923Z,lifecycle,True,FORECASTS_HIERARCHY
DE,512.0,2024-07-26T19:00:00.000Z,2024-07-27T13:47:04.564Z,2024-07-23T19:50:45.028Z,lifecycle,True,FORECASTS_HIERARCHY
DE,519.0,2024-07-26T20:00:00.000Z,2024-07-27T13:47:08.557Z,2024-07-23T20:48:53.138Z,lifecycle,True,FORECASTS_HIERARCHY
DE,512.0,2024-07-26T21:00:00.000Z,2024-07-27T13:47:04.564Z,2024-07-23T21:47:32.962Z,lifecycle,True,FORECASTS_HIERARCHY
DE,511.0,2024-07-26T22:00:00.000Z,2024-07-27T06:47:42.460Z,2024-07-23T22:49:38.191Z,lifecycle,True,FORECASTS_HIERARCHY
DE,490.0,2024-07-26T23:00:00.000Z,2024-07-27T06:47:42.460Z,2024-07-23T23:49:27.580Z,lifecycle,True,FORECASTS_HIERARCHY
DE,383.0,2024-07-27T00:00:00.000Z,2024-07-27T06:47:42.460Z,2024-07-24T00:48:39.740Z,lifecycle,True,FORECASTS_HIERARCHY
DE,378.0,2024-07-27T01:00:00.000Z,2024-07-27T08:47:36.347Z,2024-07-24T01:46:40.972Z,lifecycle,True,FORECASTS_HIERARCHY
DE,385.0,2024-07-27T02:00:00.000Z,2024-07-27T08:48:01.432Z,2024-07-24T02:48:06.053Z,lifecycle,True,FORECASTS_HIERARCHY
DE,382.0,2024-07-27T03:00:00.000Z,2024-07-27T08:47:36.347Z,2024-07-24T03:48:55.367Z,lifecycle,True,FORECASTS_HIERARCHY
DE,369.0,2024-07-27T04:00:00.000Z,2024-07-27T08:48:01.432Z,2024-07-24T04:48:46.987Z,lifecycle,True,FORECASTS_HIERARCHY
DE,327.0,2024-07-27T05:00:00.000Z,2024-07-27T08:47:36.347Z,2024-07-24T05:49:18.552Z,lifecycle,True,FORECASTS_HIERARCHY
DE,283.0,2024-07-27T06:00:00.000Z,2024-07-27T09:55:50.742Z,2024-07-24T06:46:29.659Z,lifecycle,True,FORECASTS_HIERARCHY
DE,242.0,2024-07-27T07:00:00.000Z,2024-07-27T12:49:57.995Z,2024-07-24T07:50:49.038Z,lifecycle,True,FORECASTS_HIERARCHY
DE,215.0,2024-07-27T08:00:00.000Z,2024-07-27T12:49:08.079Z,2024-07-24T08:49:41.624Z,lifecycle,True,FORECASTS_HIERARCHY
DE,198.0,2024-07-27T09:00:00.000Z,2024-07-27T13:47:04.564Z,2024-07-24T09:56:22.325Z,lifecycle,True,FORECASTS_HIERARCHY
DE,189.0,2024-07-27T10:00:00.000Z,2024-07-27T13:47:04.564Z,2024-07-24T10:49:12.671Z,lifecycle,True,FORECASTS_HIERARCHY
DE,190.0,2024-07-27T11:00:00.000Z,2024-07-27T14:47:45.544Z,2024-07-24T11:50:37.195Z,lifecycle,True,FORECASTS_HIERARCHY
DE,188.0,2024-07-27T12:00:00.000Z,2024-07-27T14:47:43.786Z,2024-07-24T12:47:14.376Z,lifecycle,True,FORECASTS_HIERARCHY
DE,195.0,2024-07-27T13:00:00.000Z,2024-07-27T14:47:43.786Z,2024-07-24T13:51:27.263Z,lifecycle,True,FORECASTS_HIERARCHY
DE,222.0,2024-07-27T14:00:00.000Z,2024-07-27T14:47:43.786Z,2024-07-24T14:49:15.093Z,lifecycle,True,FORECASTS_HIERARCHY
DE,266.0,2024-07-27T15:00:00.000Z,2024-07-27T14:47:43.786Z,2024-07-24T15:48:59.688Z,lifecycle,True,FORECASTS_HIERARCHY
DE,323.0,2024-07-27T16:00:00.000Z,2024-07-28T09:49:06.106Z,2024-07-24T16:47:20.549Z,lifecycle,True,FORECASTS_HIERARCHY
DE,401.0,2024-07-27T17:00:00.000Z,2024-07-28T10:50:27.285Z,2024-07-24T17:48:09.615Z,lifecycle,True,FORECASTS_HIERARCHY
DE,435.0,2024-07-27T18:00:00.000Z,2024-07-28T13:47:13.420Z,2024-07-24T18:48:10.092Z,lifecycle,True,FORECASTS_HIERARCHY
DE,455.0,2024-07-27T19:00:00.000Z,2024-07-28T13:47:48.818Z,2024-07-24T19:49:25.534Z,lifecycle,True,FORECASTS_HIERARCHY
DE,465.0,2024-07-27T20:00:00.000Z,2024-07-28T13:47:48.818Z,2024-07-24T20:48:40.399Z,lifecycle,True,FORECASTS_HIERARCHY
